group,word_S,lexical_density,nn_W,np_W,nominal_W,neoclass_W,poss_pronoun_W,pronoun_all_W,p1_perspron_P,p2_perspron_P,p3_perspron_P,it_P,pospers1_W,pospers2_W,pospers3_W,adj_W,atadj_W,predadj_W,prep_W,finite_S,past_tense_F,will_F,modal_verb_V,verb_W,infinitive_F,passive_F,coordination_F,subordination_F,interrogative_S,imperative_S,title_W,salutation_S,place_adv_W,time_adv_W,nom_initial_S,prep_initial_S,adv_initial_S,text_initial_S,wh_initial_S,disc_initial_S,nonfin_initial_S,subord_initial_S,verb_initial_S
w2e-002_2,396.0,16.158388601,6.055825656,1.9406796910000002,1.395049858,0.666666667,0.742895299,2.62105094,2.6666666660000002,0.0,9.0,3.5,0.622159091,0.0,1.749354812,2.09621744,1.109500915,0.986716524,3.404683973,44.0,2.833333333,2.5,3.8666666650000003,6.065665816,2.5,1.0,8.833333333,2.0,3.0,1.0,0.175694444,0.0,0.0,0.241666667,16.0,1.0,1.0,6.0,0.0,1.0,0.0,3.0,2.0
w2e-002_3,416.0,14.191293821,7.677406416,0.392709904,1.765123177,0.385275264,0.106944444,0.525534188,0.333333333,0.0,1.3333333330000001,1.0,0.084722222,0.0,0.213888889,2.174570136,1.980125691,0.194444445,2.837676311,33.0,8.5,0.5,1.416666666,3.946607364,4.833333333,0.0,12.5,4.166666666999999,0.0,0.0,0.1,0.0,0.0,0.1,17.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
w2e-002_4,419.0,13.837739618,7.553571272,0.2,1.862408738,0.093306288,0.424039452,1.442998619,0.5,0.0,4.333333333,3.0,0.110144928,0.0,1.024030162,1.952728127,1.19661115,0.756116976,3.067740212,40.0,1.8333333330000001,0.5,1.733333333,4.131440219,2.5,2.833333333,7.0,5.25,4.0,0.0,0.0,0.0,0.0,0.029411765,15.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0
w2e-002_5,440.0,15.21555371,9.484268145,0.151206636,1.939337039,0.066666667,0.234581104,0.746047429,1.9,0.0,2.7,1.0,0.235702615,0.0,0.421218255,1.576692569,1.480732973,0.095959596,2.435897669,29.0,2.333333333,1.0,1.069047619,4.003386359,6.833333333,2.1666666660000002,10.666666667,2.6666666660000002,3.0,2.0,0.0,0.0,0.0,0.182820856,13.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
w2e-003_1,354.0,9.969823083,4.554259628,0.481761787,0.823146796,0.161904763,0.09,0.324154179,0.0,1.0,2.5,1.5,0.0,0.028571429,0.215454545,1.898443677,1.265108356,0.633335321,2.119965065,33.0,1.166666666,1.3333333330000001,1.533333333,3.035357991,2.833333333,1.666666666,3.833333333,3.5,1.0,0.0,0.0,0.0,0.171681142,0.04,12.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
w2e-003_2,432.0,12.001652279,6.357427581,0.45430035,1.525919143,0.0,0.205841818,0.8100417129999999,0.5,0.0,6.5,6.0,0.090909091,0.0,0.719132622,1.3587727219999999,1.149042569,0.209730154,2.32112245,42.0,5.277777778,0.0,2.083333333,3.740242539,4.333333333,2.499999999,6.555555555,2.0555555549999998,3.0,0.0,0.0,0.0,0.0,0.248778534,11.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0
w2e-003_3,409.0,12.76344735,5.032552842,1.646487444,1.849376352,0.553083696,0.637033698,1.354802135,1.0,0.0,4.0,2.333333333,0.090909091,0.0,1.106739478,1.719748798,1.590024446,0.12972435300000001,2.527653681,35.0,8.5,1.3333333330000001,1.283333333,4.3229916,5.166666666,1.8333333330000001,7.333333333000001,3.333333333,0.0,0.0,0.045454545,0.0,0.029411765,0.138760833,14.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
w2e-003_4,405.0,9.247617803,4.366158423,0.719509219,1.311590902,0.681596361,0.122425629,0.320945802,0.0,0.0,2.0,1.0,0.0,0.0,0.286463044,1.572124695,1.215063305,0.357061387,2.454034721,31.0,8.666666666,0.0,1.191666667,2.589825466,2.666666667,2.333333333,4.666666667,3.833333333,0.0,0.0,0.0625,0.0,0.126315789,0.325732134,9.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0
w2e-003_5,464.0,15.599335074999999,5.783387255,0.577472528,1.5160903430000001,0.412068004,0.207575758,0.41799242400000003,0.0,0.5,0.0,0.0,0.0,0.133333333,0.140909091,1.898035714,1.7377213280000001,0.160314385,2.422794408,48.0,4.0,2.5,3.5318181810000002,7.340439583,10.083333333,4.5,16.5,1.5,2.0,1.0,0.0,0.0,0.151315789,0.4,14.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0
w2e-003_6,122.0,5.692766954,3.029184705,0.2625,0.588095238,0.359722223,0.1875,0.258928571,0.0,0.0,1.0,1.0,0.0,0.0,0.258928571,0.969751083,0.740746753,0.229004329,1.263600289,9.0,0.0,0.0,1.416666666,1.431331169,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
