group,word_S,lexical_density,nn_W,np_W,nominal_W,neoclass_W,poss_pronoun_W,pronoun_all_W,p1_perspron_P,p2_perspron_P,p3_perspron_P,it_P,pospers1_W,pospers2_W,pospers3_W,adj_W,atadj_W,predadj_W,prep_W,finite_S,past_tense_F,will_F,modal_verb_V,verb_W,infinitive_F,passive_F,coordination_F,subordination_F,interrogative_S,imperative_S,title_W,salutation_S,place_adv_W,time_adv_W,nom_initial_S,prep_initial_S,adv_initial_S,text_initial_S,wh_initial_S,disc_initial_S,nonfin_initial_S,subord_initial_S,verb_initial_S
w2c-009_6,84,2.839110398717692,1.282207974353837,0.7453416149068324,0.11145061109997989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43803846924464096,0.40578040472851207,0.032258064516129,0.466840312562613,4.0,0.5,0.0,0.0,0.3735223402123831,0.0,0.5,0.0,1.0,0,0,0.0,0,0.0,0.0791925465838509,3.0,0,1.0,0,0,0,0,0,0
w2c-009_7,240,5.617849740888499,1.991475818633186,1.5870519944856933,0.6628852333890094,0.12380122057541411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752210311530616,0.7889100303259309,0.18631100082712979,1.618854337307589,16.0,5.25,0.0,0.166666666666667,1.0641008966165573,2.0,2.5,2.25,1.0,0,0,0.2058821877319037,0,0.0526315789473684,0.16761842487648929,6.0,1,0.0,0,0,0,0,0,0
w2c-009_8,195,4.995238095238095,1.4160561660561666,1.624603174603175,0.5792735042735045,0.0384615384615385,0.10512820512820518,0.2384615384615385,0.0,0.0,2.0,1.0,0.0,0.0,0.2384615384615385,0.3737789987789988,0.4455738705738706,-0.07179487179487179,1.3273199023199018,15.0,6.0,0.0,0.0,1.5807997557997557,1.5,3.333333333333333,4.5,1.416666666666667,0,0,0.0,0,0.0,0.0,7.0,0,1.0,0,0,0,0,0,0
w2c-009_9,88,2.218842643158059,1.019055234826026,0.2808062880324544,0.1317678264939929,0.0,0.0689655172413793,0.1622718052738337,0.0,0.0,1.0,0.0,0.0,0.0,0.127789046653144,0.2912505851146825,0.1662505851146825,0.125,0.6735450148229047,8.0,1.5,0.0,0.0,0.593247776564207,0.0,0.0,1.333333333333333,0.0,0,0,0.0,0,0.0,0.0,3.0,0,0.0,0,0,0,0,0,0
w2c-010_1,394,16.470081990219292,7.641308900738167,2.0531111316008337,1.7600732667969163,0.1454545454545455,0.3900404606286959,1.1343108960756019,1.0,0.0,2.833333333333333,1.833333333333333,0.0824915824915825,0.0,0.9929957841722543,2.3736613316637536,2.2250016580040803,0.1486596736596737,2.402701049642091,39.0,11.333333333333332,1.666666666666666,0.583333333333333,4.4020006262165365,1.0,1.5,2.5333333333333328,2.899999999999999,0,1,0.1,0,0.166666666666667,0.0588235294117647,17.0,1,1.0,0,1,0,2,3,1
w2c-010_2,818,21.416196865247045,8.886896062864736,3.4371507394859098,1.4563432076588725,0.0625,0.3080761878342524,0.9836758485062141,0.0,0.0,3.0,0.5,0.0,0.0,0.6673402570983216,3.464579787121347,3.2681454810832724,0.1964343060380756,3.975980047250897,62.0,12.083333333333334,0.0,1.783333333333333,5.602570275775052,5.583333333333333,6.25,14.0,6.333333333333333,0,0,0.094758064516129,0,0.0,0.3220588416854945,20.0,2,5.0,5,1,0,0,1,0
w2c-010_3,356,7.965925566311455,3.380637627758669,0.6323535439393799,0.687896140361971,0.5249209532447845,0.0434782608695652,0.36402650571287654,0.0,0.0,3.666666666666667,2.0,0.0,0.0,0.3158451169552005,1.2348920614546322,1.0734251758498161,0.1614668856048167,1.3536707459747686,28.0,0.142857142857143,0.666666666666667,0.1,2.7180423331587735,6.333333333333333,2.619047619047619,6.095238095238096,3.261904761904762,0,0,0.0312424897861091,0,0.0,0.0,9.0,1,0.0,1,0,0,0,2,0
w2c-010_4,310,10.24647391708066,4.781698938129818,2.927384492946817,0.7449920248833293,0.0,0.29012654012654,0.4408442434758225,0.0,0.0,1.166666666666667,0.833333333333333,0.0,0.0,0.38821266452845393,0.3328416752329796,0.27836837075967513,0.0544733044733045,2.2571213700150974,24.0,2.133333333333333,3.5,0.0,2.2045488107710485,3.0,2.533333333333333,7.333333333333333,1.933333333333333,0,0,0.0,0,0.0,0.0,9.0,3,3.0,1,0,0,0,1,0
w2c-011_1,432,11.676700943528749,5.307041763151601,0.8165892645297683,1.765187337364111,0.0666666666666667,0.0454545454545455,0.44566188197767154,1.5,0.0,5.0,1.0,0.1166666666666667,0.0,0.3289952153110048,1.8024258296455093,1.6700147624518333,0.1324110671936759,2.3648221344989095,37.0,8.5,1.833333333333333,3.021428571428572,3.750644086201866,4.166666666666666,5.5,6.833333333333334,2.0,0,0,0.2690872170277204,0,0.0,0.058277027027027,16.0,1,0.0,0,1,0,1,1,0
w2c-011_2,766,21.543682746538384,10.23557311624768,1.8985035428676795,2.7044068196785607,0.4015979995236963,0.3694529211632587,0.819017910424204,0.0,0.0,4.833333333333333,3.333333333333333,0.0,0.0,0.7420948335011271,3.799872487916491,2.7250704734372713,1.0748020144792187,4.743467133070908,59.0,12.0,0.5,1.619047619047619,5.532810522583456,6.5,5.333333333333333,9.5,10.333333333333334,0,0,0.0,0,0.2852920227920227,0.15209790209790208,23.0,4,2.0,1,0,0,1,4,0
