group,word_S,lexical_density,nn_W,np_W,nominal_W,neoclass_W,poss_pronoun_W,pronoun_all_W,p1_perspron_P,p2_perspron_P,p3_perspron_P,it_P,pospers1_W,pospers2_W,pospers3_W,adj_W,atadj_W,predadj_W,prep_W,finite_S,past_tense_F,will_F,modal_verb_V,verb_W,infinitive_F,passive_F,coordination_F,subordination_F,interrogative_S,imperative_S,title_W,salutation_S,place_adv_W,time_adv_W,nom_initial_S,prep_initial_S,adv_initial_S,text_initial_S,wh_initial_S,disc_initial_S,nonfin_initial_S,subord_initial_S,verb_initial_S
w1b-002_3,440,22.37731386260798,7.304471345647817,1.137301587301588,0.9269230769230767,0.0666666666666667,1.5085220335220337,6.63804512480983,8.649999999999999,4.083333333333333,11.366666666666667,5.933333333333333,2.0024493480375827,1.669844861021331,2.7157509157509163,2.5217393717393723,2.143589743589744,0.3781496281496285,2.7211685373450076,65,3.599999999999999,3.333333333333333,1.402777777777777,11.413801557919205,6.999999999999999,1.5,4.783333333333332,1.783333333333333,2,2,0.0,0,0.216666666666667,0.47777777777777763,32,1,3,1,1,3,0,0,2
w1b-003_1,2177,65.87048183444779,25.978806535298016,7.17479658313095,4.0040507466424735,0.3348116779222712,1.3540282455626296,10.05183471850006,53.266666666666666,2.0,12.566666666666666,7.033333333333332,6.130229621194391,0.425925925925926,1.9710970008696842,9.075536230982408,7.590631070515026,1.484905160467381,13.416328139273324,216,39.416666666666664,3.166666666666666,3.4642857142857126,23.553528864964733,25.666666666666664,2.916666666666666,53.099999999999994,15.449999999999998,0,0,0.3060897435897435,0,0.4935300207039336,1.928476961634856,102,6,6,0,0,1,8,9,2
w1b-004_1,2034,39.0697837156711,16.711166222450217,3.241232324557055,2.6891223773629553,0.3530657704917453,2.19442548752183,7.118496090325728,28.826190476190476,2.037301587301587,14.105555555555554,6.131746031746031,3.4287345643254885,0.2003580698627138,3.0593815370308355,4.522865593748717,3.6819651786210157,0.8409004151277022,9.592955132327344,211,44.52142857142857,0.0,3.3202380952380954,14.594519574915106,10.535714285714286,5.402380952380952,35.32380952380952,20.55,7,2,0.1293706293706294,0,0.2160512392091339,0.4101797534352712,60,6,7,0,3,3,0,4,2
w1b-005_1,450,13.424908296212646,4.564676692067995,2.0200000000000005,0.6084656084656084,0.0,0.3203174603174602,2.8514059209711373,8.249999999999998,2.433333333333333,4.3999999999999995,1.533333333333333,1.5019259967086045,0.4351046698872784,0.7674481074481071,2.2012335410161494,1.934219299219299,0.2670142417968505,2.216907424298728,53,3.65,1.5,1.541666666666666,4.6389980631285,3.583333333333333,0.2,6.516666666666666,2.033333333333333,1,1,0.1,1,0.24380619380619378,0.3401554001554001,20,1,3,0,0,0,1,1,1
w1b-005_2,484,19.306181082344764,6.137501269687971,3.838969819609207,0.604546284917129,0.206666666666667,0.19090909090909092,2.656247916618762,10.233333333333333,3.9,5.666666666666667,2.0,1.0857909481822532,0.5270680044593091,0.8620702826585177,2.5245567390835935,1.3239824625502379,1.200574276533356,4.0347607862441635,57,18.083333333333332,2.666666666666666,0.5095238095238099,6.680153253963997,2.25,0.0,12.999999999999998,3.166666666666667,0,2,0.0,1,0.6809884559884565,0.6480717066394818,19,2,8,2,0,0,4,4,2
w1b-005_3,1148,30.74648185583723,10.357151056711423,2.0145534273088455,2.903943021359565,0.1277472527472528,1.1632343963226315,6.606021803453704,25.45,1.733333333333333,13.866666666666665,6.199999999999999,3.4515100274368233,0.6341283132904026,2.0380497884887787,4.049003204231094,2.7244924332710814,1.3245107709600126,4.854968247803486,146,19.80952380952381,1.033333333333333,3.710317460317461,14.325774167585868,11.45238095238095,3.416666666666666,21.159523809523808,8.68095238095238,2,1,0.0,1,0.4029654555970347,0.7090112015034615,48,0,7,3,0,0,1,4,1
w1b-006_1,884,29.929402337493535,11.614845147928042,5.1285309827142935,2.4100204898123407,0.1875,0.9903499686818872,4.847543647665814,15.999999999999998,2.666666666666667,15.749999999999998,5.333333333333333,2.237185953734266,0.25,2.1840419044578634,4.144824408643943,2.89204393175356,1.252780476890384,5.25186599849837,94,16.5,3.5,1.1166666666666671,8.991201798207253,3.5,0.5,19.75,6.416666666666666,0,1,0.0,1,0.1547619047619048,0.2819970726947471,45,2,4,1,1,0,0,0,1
w1b-006_2,573,19.37572941159612,6.478401792765098,2.8670075302234737,1.389444379660762,0.26929824561403537,0.8842221503986213,4.625675405481234,13.166666666666668,1.833333333333333,11.833333333333332,5.499999999999999,2.0008125720119265,0.41313578062804035,2.1662725073867217,2.08934190933703,1.4614384402570908,0.6279034690799394,3.21799515481303,71,8.916666666666666,2.0,0.333333333333333,7.9409781792705125,6.583333333333333,1.5,8.749999999999998,5.249999999999999,0,2,0.04,1,0.0,0.39371363930187464,33,0,0,0,0,0,0,0,2
w1b-006_3,304,8.201296052980837,2.9966189547167814,2.0770524765089986,0.0768115942028985,0.5,0.2657004830917878,2.2140426421404693,5.366666666666667,1.933333333333333,1.333333333333333,0.2,0.9037010272336365,0.3226190476190477,0.2922877846790885,0.3299769071508201,0.18633540372670818,0.14364150342411192,2.7730076445293843,29,5.5,1.5,0.166666666666667,2.797647714604237,4.25,1.0,4.5,2.5,2,0,0.0,1,0.03125,0.2510302197802199,15,0,1,1,1,0,0,0,0
w1b-006_4,854,38.11483544691749,11.024730591332759,2.1137106744304885,1.2058769661710838,0.0714285714285714,1.1064032158072403,12.354246800957327,30.90555555555556,9.01111111111111,18.694444444444443,9.694444444444445,5.874435206749448,2.61990727710542,3.1326372429313607,5.963103928235508,2.5957990596148495,3.367304868620659,5.283991140724887,135,10.733333333333333,1.2,3.7583333333333324,19.013290252918736,8.283333333333333,2.2,9.583333333333332,9.633333333333333,1,6,0.0,1,0.0625,0.7282268385209565,54,1,7,1,0,2,1,1,6
w1b-007_1,2249,55.4699440508002,24.532928410770197,4.136420551941261,3.9317049970271944,0.6015658818828828,1.4706626583408133,9.75335903056245,63.45,2.183333333333333,5.149999999999999,3.6999999999999993,7.38192965088317,0.4589558045440401,1.0290986352129854,5.429230211983954,4.47604233752166,0.9531878744622935,13.992248117453613,232,45.96666666666667,0.0,3.492460317460319,21.261590440014558,19.666666666666664,5.25,38.15,19.083333333333332,0,1,0.0,0,0.1867585630743526,0.7826842567941641,69,9,12,0,3,2,3,9,1
w1b-008_1,1008,27.65840233011585,10.388060258237902,3.512966923510592,1.7452770837638019,0.0794117647058824,0.621972468046322,5.514626852525211,21.896825396825395,1.5,13.293650793650794,4.45,2.5651073140197282,0.3582511388393742,2.355157288554997,3.3403271063274307,2.163652188108395,1.1766749182190357,5.749699291289472,121,24.45,0.333333333333333,1.100432900432901,10.417048042039928,10.999999999999998,0.75,15.866666666666665,10.299999999999999,1,1,0.1964285714285714,1,0.3257797270955169,0.7039441065756856,39,0,6,0,1,1,3,7,1
w1b-008_2,1113,27.466584331959567,10.535348279530522,3.286204020289111,1.6823181221473378,0.2860248447204969,0.8832376300982233,6.72804352947298,26.28333333333333,5.499999999999999,7.15,5.233333333333333,3.7115760160407403,1.117313043794528,1.3635875310797916,3.3322137935897587,2.8371511244720344,0.4950626691177241,5.4807159580970435,132,16.766666666666666,5.066666666666666,2.682539682539683,10.312818238550173,5.449999999999999,1.416666666666666,20.216666666666665,14.899999999999999,1,3,0.0,2,0.1866459627329192,0.8210093685016289,31,3,8,3,3,1,0,4,4
